categoria;LOC;lat;lon;Filename
Paramilitares;Sabanas, Magdalena;10.3792953;-74.7056095;2
Paramilitares;Samaná, Caldas;5.413047;-74.99146390000001;1
Paramilitares;San Andrés de Cuerquía, Quindío;6.913245;-75.67555999999999;1
Paramilitares;San Antero, Córdoba;9.374642;-75.758517;1
Paramilitares;San Bernardo del Viento, Córdoba;9.3525858;-75.9535815;1
Paramilitares;San Francisco, Quindío;4.5369;-75.67177;1
Paramilitares;San José del Fragua, Caquetá;1.3315742;-75.9733147;4
Paramilitares;San José del Guaviare, Guaviare;2.5677606;-72.6396535;1
Paramilitares;San José del Guaviare, Meta;2.5677606;-72.6396535;13
Paramilitares;San José del Guavire, Meta;2.5677606;-72.6396535;2
Paramilitares;San José del Palmar, Chocó;4.97262;-76.22922;1
Paramilitares;San José, Meta;3.986680375727126;-73.77348313869281;3
Paramilitares;San Martín, Meta;3.698492;-73.697308;3
Paramilitares;San Miguel, Putumayo;0.33002;-76.87635999999999;4
Paramilitares;San Onofre, Sucre;9.74084;-75.519872;3
Paramilitares;San Pablo, Bolívar;7.477887;-73.92410799999999;1
Paramilitares;Santa Marta, Magdalena;11.2403547;-74.2110227;1
Paramilitares;Santa Rosa de Osos, Risaralda;5.315847499999999;-75.9927652;2
Paramilitares;Santa Rosa, Bolívar;10.445791;-75.368501;1
Paramilitares;Santa Rosa, Risaralda;4.870121;-75.62239;2
Paramilitares;Santa Rosalía, Vichada;5.135381;-70.86496090000001;1
Paramilitares;Saravena, Arauca;6.956106999999999;-71.87259499999999;2
Paramilitares;Segovia, Antioquia;7.079743499999999;-74.7004374;1
Paramilitares;Segovia, Quindío;4.4610191;-75.667356;3
Paramilitares;Sibaté, Cundinamarca;4.491196;-74.2593771;1
Paramilitares;Silvania, Cundinamarca;4.3867287;-74.3994432;1
Paramilitares;Simití, Bolívar;7.957151;-73.946404;1
Paramilitares;Sincelejo, Sucre;9.3045773;-75.39055669999999;2
Paramilitares;Sipí, Chocó;4.65306;-76.64417;5
Paramilitares;Soacha, Cundinamarca;4.5827227;-74.21174649999999;43
Paramilitares;Soledad, Atlántico;10.9215472;-74.7688173;4
Paramilitares;Sucre, Sucre;8.916538147248733;-74.72682304315609;1
Paramilitares;Tadó, Chocó;5.2649419;-76.55943300000001;1
Paramilitares;Tadó, Risaralda;5.315847499999999;-75.9927652;1
Paramilitares;Tame, Arauca;6.4586679;-71.73477369999999;1
Paramilitares;Tibú, Norte de Santander;8.642356;-72.73773299999999;1
Paramilitares;Tierralta, Córdoba;8.171571;-76.062313;3
Paramilitares;Toledo, Quindío;4.4610191;-75.667356;1
Paramilitares;Tolu, Sucre;9.527477;-75.5812215;2
Paramilitares;Toluviejo, Sucre;9.452849;-75.4391349;1
Paramilitares;Tolú, Sucre;9.527477;-75.5812215;1
Paramilitares;Turbaco, Bolívar;10.334638;-75.412672;1
Paramilitares;Turbo, Quindío;4.4610191;-75.667356;4
Paramilitares;Unguía, Chocó;8.041038799999999;-77.093099;5
Paramilitares;Uribia, La Guajira;11.7149978;-72.26593910000001;1
Paramilitares;Valencia, Valle del Cauca;3.8008893;-76.64127119999999;1
Paramilitares;Valledupar, Cesar;10.4742449;-73.2436335;5
Paramilitares;ValparaísoAlbania, Caquetá;0.869892;-73.8419063;4
Paramilitares;Venecia, Cundinamarca;4.089014;-74.4779102;7
Paramilitares;Villa de Rosario, Norte de Santander;7.8437879;-72.46968970000002;1
Paramilitares;Villa del Rosario, Santander;7.8437879;-72.46968970000002;1
Paramilitares;Villahermosa, Tolima;5.029564;-75.1168256;1
Paramilitares;Villavicencio, Meta;4.1491688;-73.6285475;1
Paramilitares;Vista Hermosa, Meta;3.127883;-73.752512;4
Paramilitares;Yarumal, Antioquia;6.961969;-75.4190689;1
Paramilitares;Zaragoza, Quindío;4.4610191;-75.667356;5
Paramilitares;Zona Bananera, Magdalena;10.7922447;-74.1709702;2
