categoria;LOC;lat;lon;Filename
Guerrillas;Papunahua, Vaupés;1.8028463;-70.7168469;4
Guerrillas;Papunaua, Vaupés;1.8028463;-70.7168469;1
Guerrillas;Pasca, Cundinamarca;4.308498;-74.299995;2
Guerrillas;Patía, Cauca;2.1482437;-77.0794705;2
Guerrillas;Paya, Boyacá;5.6260229;-72.4221792;2
Guerrillas;Paya, Nariño;1.2897467;-77.3580033;7
Guerrillas;Paz de Ariporo, Casanare;5.880639;-71.892912;2
Guerrillas;Pensilvania, Caldas;5.38211;-75.16142599999999;1
Guerrillas;Peque, Antioquia;7.021420099999999;-75.9088137;2
Guerrillas;Pereira, Risaralda;4.8087174;-75.690601;1
Guerrillas;Piamonte, Cauca;1.2155968;-76.4100267;1
Guerrillas;Piedecuesta, Antioquia;6.991539;-73.05399799999999;1
Guerrillas;Pijao, Quindío;4.334346099999999;-75.7036308;5
Guerrillas;Pisba, Boyacá;5.722797;-72.48457499999999;2
Guerrillas;Planadas, Tolima;3.1207486;-75.8533954;9
Guerrillas;Playa de Belén, Norte de Santander;8.274846799999999;-73.2057595;2
Guerrillas;Policarpa, Nariño;1.6289529;-77.4592061;10
Guerrillas;Pradera, Valle del Cauca;3.4195763;-76.24053119999999;10
Guerrillas;Pueblo Rico, Risaralda;5.221976;-76.03042330000001;8
Guerrillas;Puerto Arica, Amazonas;-2.1495;-71.7546;2
Guerrillas;Puerto Asís, Putumayo;0.4985097;-76.4977428;3
Guerrillas;Puerto Caicedo, Putumayo;0.6842064;-76.60416169999999;1
Guerrillas;Puerto Carreño, Vichada;6.1899117;-67.48256959999999;2
Guerrillas;Puerto Concordia, Meta;2.6227918;-72.7598422;20
Guerrillas;Puerto Gaitán, Meta;4.3123762;-72.0826822;4
Guerrillas;Puerto Guzmán, Putumayo;0.96377;-76.40798099999999;2
Guerrillas;Puerto Leguízamo, Putumayo;-0.185957;-74.78366;1
Guerrillas;Puerto Libertador, Córdoba;7.8877104;-75.67099759999999;6
Guerrillas;Puerto Lleras, Meta;3.272414;-73.369542;19
Guerrillas;Puerto López, Meta;4.091354;-72.955918;4
Guerrillas;Puerto Rico, Caquetá;1.909918;-75.157235;11
Guerrillas;Puerto Rico, Meta;2.941214;-73.20746799999999;19
Guerrillas;Puerto Rondón, Arauca;6.281167;-71.1047959;11
Guerrillas;Puerto Santander, Amazonas;-0.6218736;-72.3825557;2
Guerrillas;Puerto Santander, Norte de Santander;8.361323;-72.408389;3
Guerrillas;Quibdó, Chocó;5.695633;-76.649812;1
Guerrillas;Quibdó, Quindío;5.695633;-76.649812;28
Guerrillas;Quinchía, Risaralda;5.341119099999999;-75.73047559999999;9
Guerrillas;Remedios, Antioquia;7.0281273;-74.69360689999999;2
Guerrillas;Remedios, Quindío;4.4610191;-75.667356;1
Guerrillas;Rio Quito, Chocó;5.5380856;-76.7798172;2
Guerrillas;Rioblanco, Tolima;3.530079;-75.643671;3
Guerrillas;Riohacha, La Guajira;11.5384151;-72.91678379999999;6
Guerrillas;Riosucio, Caldas;5.420683899999999;-75.705388;2
Guerrillas;Riosucio, Chocó;7.437558799999999;-77.11333479999999;9
Guerrillas;Risaralda, Risaralda;5.315847499999999;-75.9927652;10
Guerrillas;Roberto Payán, Nariño;1.718516;-78.25312;11
Guerrillas;Ríoblanco, Tolima;3.530079;-75.643671;5
Guerrillas;Salento, Quindío;4.637365;-75.5703107;4
Guerrillas;Samaniego, Nariño;1.332614;-77.58615499999999;6
Guerrillas;San Andrés de Cuerquía, Quindío;6.913245;-75.67555999999999;2
Guerrillas;San Benito Abad, Sucre;8.93159;-75.0308214;1
Guerrillas;San Benito, Sucre;8.93159;-75.0308214;1
Guerrillas;San Calixto, Norte de Santander;8.4015989;-73.2089979;5
Guerrillas;San Jacinto del Cauca, Cauca;8.2314212;-74.7337069;3
Guerrillas;San José de Uré, Córdoba;7.787317900000001;-75.53590609999999;1
Guerrillas;San José del Fragua, Caquetá;1.3315742;-75.9733147;1
Guerrillas;San José del Guaviare, Guaviare;2.5677606;-72.6396535;3
Guerrillas;San José del Guaviare, Meta;2.5677606;-72.6396535;14
Guerrillas;San José del Guavire, Meta;2.5677606;-72.6396535;4
Guerrillas;San José del Palmar, Chocó;4.97262;-76.22922;15
Guerrillas;San José, Chocó;4.222589999999999;-77.09631999999999;5
Guerrillas;San José, Meta;3.986680375727126;-73.77348313869281;7
Guerrillas;San Marcos, Sucre;8.663761;-75.13268289999999;1
Guerrillas;San Martín, Meta;3.698492;-73.697308;5
Guerrillas;San Miguel, Putumayo;0.33002;-76.87635999999999;12
Guerrillas;San Pablo, Bolívar;7.477887;-73.92410799999999;7
Guerrillas;San Vicente del Caguán, Caquetá;2.1136446;-74.7732056;9
Guerrillas;San Vicente del Caguán, Meta;2.1136446;-74.7732056;2
Guerrillas;Santa Bárbara, Nariño;2.4505212;-77.98026930000002;5
Guerrillas;Santa Marta, Magdalena;11.2403547;-74.2110227;1
Guerrillas;Santa Rosa de Osos, Risaralda;5.315847499999999;-75.9927652;1
Guerrillas;Santa Rosa del Sur, Bolívar;7.9630638;-74.05097479999999;6
Guerrillas;Santa Rosa, Bolívar;10.445791;-75.368501;3
Guerrillas;Santa Rosa, Risaralda;4.870121;-75.62239;1
Guerrillas;Santa Rosalía, Vichada;5.135381;-70.86496090000001;1
Guerrillas;Santacruz, Nariño;1.51723;-77.25113999999999;6
Guerrillas;Santander de Quilichao, Cauca;3.0090132;-76.48630469999999;4
Guerrillas;Sarave, Arauca;6.956106999999999;-71.87259499999999;2
Guerrillas;Saravena, Arauca;6.956106999999999;-71.87259499999999;22
Guerrillas;Sardinata, Norte de Santander;8.085092;-72.799937;3
Guerrillas;Segovia, Antioquia;7.079743499999999;-74.7004374;2
Guerrillas;Segovia, Quindío;4.4610191;-75.667356;1
Guerrillas;Sevilla, Valle del Cauca;4.2743779;-75.931004;1
Guerrillas;Silvania, Cundinamarca;4.3867287;-74.3994432;2
